id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
68,329368.483657,90.11749998899177,435,438,0.6082861521308008,0.6972183296549711,1.4893549134125117,0.9676243601318761,3d gaze,20.501723897000716,-27.799192439735933,139.75119606597104,329368.483657 329368.4861605 329368.49116700003 329368.4936705 329368.49617349997 329368.50118 329368.5036835 329368.50618649996 329368.50868950004 329368.511193 329368.5136965 329368.5161995 329368.51870250003 329368.523709 329368.5262125 329368.5287155 329368.531219 329368.53372249997 329368.5362255 329368.5387285 329368.541232 329368.54373549996 329368.54623850004 329368.5487415 329368.551245 329368.5537485 329368.55625150003 329368.5587545 329368.561258 329368.5637615 329368.5662645 329368.5687675 329368.57127099996 329368.5737745
69,329368.84663000004,92.62049995595589,446,449,0.5642881126960845,0.48945116505910885,1.3933282849034674,0.808368937337931,3d gaze,10.073465291540016,-0.9193212132877407,133.70293758699012,329368.84663000004 329368.849133 329368.8516365 329368.8541395 329368.85664300004 329368.859146 329368.8616495 329368.8641525 329368.866656 329368.869159 329368.87166249997 329368.8741655 329368.876669 329368.8791725 329368.88167549996 329368.884179 329368.889186 329368.891689 329368.89419250004 329368.8966955 329368.8991985 329368.901702 329368.90420550003 329368.9067085 329368.90921149997 329368.911715 329368.9142185 329368.9167215 329368.91922449996 329368.921728 329368.9242315 329368.9267345 329368.93174100004 329368.9342445 329368.9367475 329368.9392505
70,329368.941754,82.60799996787682,449,451,0.565402386831241,0.4595196628542341,1.464410072324505,0.7872284311231619,3d gaze,10.239678097944932,2.6776411533762827,132.79391769926326,329368.941754 329368.951767 329368.95427 329368.96178 329368.96929000004 329368.9767995 329368.97930300003 329368.9818065 329368.989316 329368.99432249996 329368.996826 329368.9993295 329369.00683900004 329369.0143485 329369.01685200003 329369.0193555 329369.024362
71,329369.04438750003,87.61449996381998,452,454,0.603946734469311,0.47312949637128976,1.1031523661433869,0.8365670467651106,3d gaze,18.839911092886094,1.0833218956757944,137.06431191624995,329369.04438750003 329369.046891 329369.049394 329369.0518975 329369.0544005 329369.056904 329369.05940749997 329369.0619105 329369.0644135 329369.066917 329369.0719235 329369.0744265 329369.07693 329369.0794335 329369.0869435 329369.0944535 329369.1044665 329369.1144795 329369.121989 329369.124492 329369.1269955 329369.132002
72,329369.4524195,182.73800000315532,464,469,0.4828643255285945,0.32226140158114963,1.4412223263616875,0.8387263851263713,3d gaze,-5.681029248783456,16.165426789599017,111.25130078183226,329369.4524195 329369.459929 329369.4624325 329369.46743900003 329369.4699425 329369.47244549997 329369.474949 329369.48245899996 329369.484962 329369.4899685 329369.492472 329369.49497550004 329369.4974785 329369.502485 329369.50498850003 329369.5074915 329369.50999449997 329369.512498 329369.5150015 329369.5175045 329369.52000749996 329369.525014 329369.5300205 329369.53252400004 329369.5350275 329369.54253700003 329369.54754349997 329369.5500465 329369.55255 329369.5550535 329369.55755649996 329369.562563 329369.5675695 329369.57007250004 329369.572576 329369.5750795 329369.5775825 329369.58008600003 329369.5825895 329369.58509249997 329369.587596 329369.5900995 329369.5926025 329369.59510549996 329369.597609 329369.6001125 329369.6026155 329369.6051185 329369.60762200004 329369.6101255 329369.6126285 329369.6151315 329369.61763500003 329369.625145 329369.63265449996 329369.6351575
73,329369.637661,95.12399998493493,470,472,0.4782910299494852,0.3458243675539427,1.3889904703349016,0.7550173335944337,3d gaze,-6.508836055891039,13.849134941952126,112.11466818861494,329369.637661 329369.64517100004 329369.6501775 329369.6526805 329369.6551835 329369.657687 329369.66019049997 329369.665197 329369.6677 329369.67020349996 329369.67270650005 329369.6752095 329369.677713 329369.6877265 329369.69773949997 329369.705249 329369.712759 329369.7152625 329369.71776549995 329369.725275 329369.73028150003 329369.732785
74,329369.817896,80.10449999710545,475,477,0.5090263280748893,0.38407589620710814,1.4822710165014503,0.7437648230791462,3d gaze,-1.1969054402193562,10.46314070522539,118.43759184563902,329369.817896 329369.825406 329369.83291550004 329369.84292850003 329369.8529415 329369.8554445 329369.860451 329369.8654575 329369.867961 329369.87046450004 329369.877974 329369.880477 329369.8829805 329369.88548399997 329369.8879875 329369.8904905 329369.89549699996 329369.8980005
75,329369.9005035,80.10449999710545,477,480,0.5213228401622644,0.3967812528075211,1.4932919617105327,0.7867419492736835,3d gaze,1.0635380815937676,9.160296110720672,119.27750475857135,329369.9005035 329369.903007 329369.90551049996 329369.90801350004 329369.9105165 329369.91302 329369.9155235 329369.91802650003 329369.925536 329369.9305425 329369.93304599996 329369.943059 329369.94556200004 329369.9505685 329369.953072 329369.95557550003 329369.9580785 329369.963085 329369.9655885 329369.9680915 329369.97059449996 329369.973098 329369.9756015 329369.9781045 329369.980608
76,329369.985615,165.21449998253956,480,485,0.5403767117545041,0.4055100893386643,1.4539363388316537,0.7754150842233272,3d gaze,4.660670301696381,8.361772411681406,121.31711450980916,329369.985615 329369.988118 329369.9906215 329370.005641 329370.00814399996 329370.0106475 329370.0131505 329370.015654 329370.018157 329370.02066050004 329370.0231635 329370.0256665 329370.02817 329370.03067350003 329370.0331765 329370.03567949997 329370.040686 329370.0431895 329370.04569249996 329370.048196 329370.0506995 329370.0532025 329370.0557055 329370.05820900004 329370.0607125 329370.0632155 329370.0657185 329370.06822200003 329370.0707255 329370.07322849997 329370.0757315 329370.078235 329370.0807385 329370.08324149996 329370.085745 329370.0882485 329370.0907515 329370.0982615 329370.103268 329370.10577150004 329370.113281 329370.115784 329370.1182875 329370.12079049996 329370.123294 329370.1257975 329370.1283005 329370.1308035 329370.13330700004 329370.1358105 329370.140817 329370.14332000003 329370.1458235 329370.14832649997 329370.1508295
77,329370.21841800003,125.16299996059388,487,491,0.5627703878189455,0.12757381797296038,0.6495247323223199,0.7515131595978176,3d gaze,8.145545040931877,35.79101450917365,106.55857508484898,329370.21841800003 329370.2209215 329370.22342449997 329370.228431 329370.2309345 329370.23343749996 329370.2359405 329370.238444 329370.2409475 329370.24345049995 329370.25096 329370.2534635 329370.2634765 329370.268483 329370.27098649996 329370.2809995 329370.28350300004 329370.286006 329370.2885095 329370.2910125 329370.2985225 329370.301026 329370.303529 329370.3060325 329370.3160455 329370.31854849996 329370.321052 329370.323555 329370.3260585 329370.3360715 329370.3385745 329370.341078 329370.343581
78,329370.44371150003,82.60799996787682,494,496,0.4415229116257812,0.5535284743322924,1.4712862801551851,0.895499715188252,3d gaze,-14.316070950382457,-8.092467351203709,124.27618564138308,329370.44371150003 329370.44871799997 329370.4512215 329370.4537245 329370.4562275 329370.45873099996 329370.4612345 329370.4637375 329370.4662405 329370.468744 329370.47124750004 329370.4737505 329370.476254 329370.4787575 329370.483764 329370.486267 329370.4887705 329370.4912735 329370.493777 329370.4987835 329370.50379 329370.50629349996 329370.50879650004 329370.5112995 329370.513803 329370.5163065 329370.51880950003 329370.5213125 329370.523816 329370.5263195
79,329370.5288225,82.60799996787682,496,499,0.4506633121239345,0.5581754126230084,1.3488966549297754,0.9453645648148165,3d gaze,-12.558360228236785,-8.613183407972167,124.41979333250491,329370.5288225 329370.5313255 329370.53382899996 329370.5363325 329370.5388355 329370.5413385 329370.543842 329370.54634550004 329370.5488485 329370.5513515 329370.553855 329370.561365 329370.5688745 329370.5788875 329370.5863975 329370.588901 329370.5914045 329370.596411 329370.6014175 329370.6039205 329370.6064235 329370.60892699996 329370.6114305
80,329370.6940375,87.61450002202764,501,504,0.43642157783663305,0.626394584371041,1.4066920711562352,0.9799315854644333,3d gaze,-15.430161038768727,-16.429873254248818,124.4199976330284,329370.6940375 329370.69654100004 329370.6990445 329370.7015475 329370.704051 329370.70655450004 329370.7090575 329370.716567 329370.7190705 329370.72157349996 329370.724077 329370.7265805 329370.7290835 329370.7315865 329370.73409000004 329370.7365935 329370.7390965 329370.7415995 329370.74410300003 329370.7491095 329370.754116 329370.7566195 329370.75912249996 329370.7616255 329370.764129 329370.7666325 329370.76913549996 329370.77163850004 329370.774142 329370.7766455 329370.7791485 329370.78165200003
81,329370.816698,80.10449999710545,505,507,0.45800895897599114,0.6078435317320231,1.477030685356927,0.9991334948252591,3d gaze,-10.97000177270684,-13.998743086976255,122.22808154563788,329370.816698 329370.81920100003 329370.8217045 329370.8317175 329370.83422049996 329370.836724 329370.839227 329370.8417305 329370.84924 329370.851743 329370.8542465 329370.86175599997 329370.8642595 329370.8667625 329370.869266 329370.876776 329370.879279 329370.88178249996 329370.88428550004 329370.886789 329370.8968025
82,329370.904312,197.7574999909848,507,513,0.4733632419552844,0.5877847955924257,1.230902358334518,0.9997241684432122,3d gaze,-7.8105583961681635,-11.433039358777485,119.1149742292151,329370.904312 329370.9068155 329370.914325 329370.92183450004 329370.924338 329370.9268415 329370.934351 329370.9393575 329370.9418605 329370.944364 329370.94686749997 329370.951874 329370.954377 329370.95688049996 329370.95938350004 329370.9618865 329370.96439 329370.9668935 329370.96939650003 329370.9718995 329370.976906 329370.9794095 329370.981913 329370.98441649997 329370.9869195 329370.9969325 329371.0044425 329371.0144555 329371.02196549997 329371.0244685 329371.03197799996 329371.039488 329371.0419915 329371.04449450003 329371.049501 329371.0545075 329371.05951399996 329371.0620175 329371.0645205 329371.0670235 329371.06952699996 329371.07203050004 329371.0745335 329371.0770365 329371.07954 329371.084547 329371.08705 329371.0895535 329371.0920565 329371.09456 329371.09706349997 329371.0995665 329371.1020695
83,329371.1396185,82.60799996787682,514,517,0.5007450679537242,0.4921933755598194,1.465882311454262,0.9963515026750803,3d gaze,-2.689446009443835,-1.09639710904803,117.44809358701968,329371.1396185 329371.1421215 329371.14462499996 329371.1471285 329371.15463799995 329371.15714100003 329371.1596445 329371.16214749997 329371.164651 329371.1671545 329371.1696575 329371.17216049996 329371.174664 329371.1771675 329371.1796705 329371.182174 329371.18467750004 329371.1871805 329371.1896835 329371.192187 329371.19469050004 329371.1971935 329371.199697 329371.2022005 329371.2047035 329371.2072065 329371.20970999997 329371.2122135 329371.2147165 329371.2172195 329371.21972299996 329371.2222265
84,329371.3423825,80.1050000009127,520,523,0.48079971546146844,0.3931752861243644,1.4867904413117201,0.9928789881005088,3d gaze,-6.134125627994382,9.114650210424442,113.67830555196424,329371.3423825 329371.3498925 329371.352396 329371.3574025 329371.35990549996 329371.3624085 329371.36991849996 329371.372422 329371.374925 329371.3774285 329371.3799315 329371.38243500004 329371.387442 329371.389945 329371.39745499997 329371.399958 329371.4024615 329371.4049645 329371.4149775 329371.41748099995 329371.41998400004 329371.4224875
85,329371.4249905,80.10450005531311,523,525,0.46584561177826195,0.4067915073512875,1.471964624103112,0.9684970706351819,3d gaze,-8.92036704906943,7.851010340450591,115.58814650365038,329371.4249905 329371.4274935 329371.429997 329371.43500349997 329371.4375065 329371.44001 329371.4425135 329371.44501649996 329371.44751950004 329371.450023 329371.4550295 329371.45753250003 329371.460036 329371.4625395 329371.4650425 329371.4675455 329371.470049 329371.47255249997 329371.4750555 329371.477559 329371.4800625 329371.48256549996 329371.48506850004 329371.487572 329371.4900755 329371.4925785 329371.49508200004 329371.4975855 329371.5000885 329371.5025915 329371.50509500003
86,329371.6327615,145.18900000257418,529,533,0.3771364509892852,0.6395018791329649,1.2179953137288004,0.9769899068364757,3d gaze,-27.384416807774063,-18.177552808965668,124.23158976305342,329371.6327615 329371.63526450004 329371.637768 329371.640271 329371.6427745 329371.64527750004 329371.6477805 329371.650284 329371.6527875 329371.6552905 329371.6577935 329371.66029699997 329371.6628005 329371.6653035 329371.67030999996 329371.6728135 329371.6753165 329371.6778195 329371.680323 329371.68282650004 329371.6853295 329371.690336 329371.6928395 329371.695343 329371.69784649997 329371.7003495 329371.7028525 329371.705356 329371.70785949996 329371.71036250005 329371.7128655 329371.715369 329371.7178725 329371.72037550004 329371.7228785 329371.725382 329371.732892 329371.73539499997 329371.7378985 329371.7404015 329371.7504145 329371.752918 329371.755421 329371.75792450004 329371.7604275 329371.767937 329371.7704405 329371.77294349996 329371.775447 329371.7779505
87,329371.84303550003,127.66599998576567,535,539,0.6514316174768304,0.38745254608026297,1.3431612719367527,0.9977316070522306,3d gaze,27.278004907077122,11.07573157017153,127.22530681725809,329371.84303550003 329371.8455385 329371.84804149996 329371.850545 329371.8530485 329371.8555515 329371.85805449996 329371.86055800004 329371.8630615 329371.8655645 329371.8680675 329371.873074 329371.8755775 329371.8780805 329371.880584 329371.8830875 329371.8905975 329371.893101 329371.903114 329371.905617 329371.90812050004 329371.9106235 329371.918133 329371.9206365 329371.92313949997 329371.925643 329371.9281465 329371.9306495 329371.93315249996 329371.935656 329371.9406625 329371.9431655 329371.94566900004 329371.9481725 329371.9506755 329371.9531785 329371.955682 329371.9681985 329371.9707015
88,329371.9782115,80.10400005150586,539,542,0.6403056071922358,0.4113279526125217,1.368976135581906,0.996199103301297,3d gaze,24.73043395325111,8.165496025345426,126.23905118779118,329371.9782115 329371.9882245 329371.9957345 329372.003244 329372.0057475 329372.010754 329372.0132575 329372.0157605 329372.02076700004 329372.0232705 329372.0257735 329372.0282765 329372.03078000003 329372.0332835 329372.03578649997 329372.040793 329372.0432965 329372.04579949996 329372.04830250004 329372.050806 329372.0558125 329372.05831550003
89,329372.3386815,82.60749996406958,550,553,0.5062126375279985,0.519192537734462,1.3354482354070467,0.7744796847391647,3d gaze,-1.9912483499008786,-4.632827487542972,137.73512777990047,329372.3386815 329372.3411845 329372.34619099996 329372.3486945 329372.3612105 329372.366217 329372.3712235 329372.37372649997 329372.38624300004 329372.3887465 329372.39125 329372.393753 329372.39625650004 329372.3987595 329372.401263 329372.408773 329372.41127599997 329372.4162825 329372.42128899996
90,329372.428799,110.14350003097206,553,556,0.5071703096386371,0.5321953884011783,0.6680900701188867,0.7966226055165713,3d gaze,-1.779639841335642,-6.225129102998176,137.1601549031422,329372.428799 329372.431302 329372.43380550004 329372.4363085 329372.4388115 329372.4463215 329372.44882499997 329372.451328 329372.4738575 329372.4763605 329372.4838705 329372.4938835 329372.5013935 329372.5064 329372.50890350004 329372.5114065 329372.5139095 329372.516413 329372.5214195 329372.52392249997 329372.526426 329372.5289295 329372.5314325 329372.53393549996 329372.536439 329372.5389425
91,329372.56147149997,130.17000001855195,557,561,0.42588234671896436,0.3740343693546335,1.4971028193867335,0.8818088975363644,3d gaze,-17.200844053669897,12.065325024985118,122.5585572326399,329372.56147149997 329372.563975 329372.566478 329372.57398800005 329372.576491 329372.5789945 329372.5814975 329372.58400100004 329372.5865045 329372.591511 329372.59401450003 329372.5965175 329372.59902049997 329372.6065305 329372.60903399996 329372.6140405 329372.6240535 329372.6265565 329372.63156300003 329372.6340665 329372.63656949997 329372.6390725 329372.644079 329372.64658249996 329372.6490855 329372.651589 329372.6540925 329372.65659549995 329372.65909850004 329372.671615 329372.67411849997 329372.6766215 329372.679125 329372.681628 329372.68413149996 329372.689138 329372.6916415
92,329373.002046,80.10400005150586,570,572,0.417308178506565,0.3720023774483352,1.4969478716824702,0.873380101124053,3d gaze,-19.193455576767853,12.517338590803508,124.55102724561226,329373.002046 329373.009556 329373.012059 329373.0145625 329373.0170655 329373.0195685 329373.02207199996 329373.0270785 329373.0295815 329373.032085 329373.03458850004 329373.042098 329373.04460100003 329373.04960749997 329373.0596205 329373.06212400005 329373.0671305 329373.0696335 329373.07213700004 329373.0746405 329373.079647 329373.08215000003
93,329373.0921635,90.11699992697686,573,575,0.43273372250221415,0.39729481442262743,1.4740524540364321,0.9178356750301887,3d gaze,-16.177416590002103,9.630950191416558,125.18950867162847,329373.0921635 329373.0946665 329373.09716999996 329373.107183 329373.10968600004 329373.1121895 329373.1146925 329373.117196 329373.124706 329373.127209 329373.1297125 329373.1322155 329373.13471849996 329373.1422285 329373.1497385 329373.1597515 329373.16225449997 329373.167261 329373.1697645 329373.17226749996 329373.1747705 329373.179777 329373.18228049995
94,329373.184784,82.60750002227724,575,578,0.44037119786337703,0.41607380469077476,1.1121669321777967,0.7999873762930984,3d gaze,-14.902183257814746,7.602026172612202,127.35387141813437,329373.184784 329373.1872875 329373.1897905 329373.1922935 329373.19479700003 329373.1973005 329373.19980349997 329373.20481 329373.2073135 329373.20981649996 329373.21232 329373.2148235 329373.2173265 329373.2198295 329373.224836 329373.2273395 329373.2298425 329373.23234600003 329373.2348495 329373.242359 329373.2498685 329373.2598815 329373.262385 329373.2673915
95,329373.317457,212.77749998262152,579,586,0.49878496168985653,0.5282485513134947,1.4925625411817431,0.9016842769623672,3d gaze,-3.5186603095178244,-5.675141419086343,135.7617539429708,329373.317457 329373.31996 329373.32246349996 329373.3249665 329373.32747 329373.3299735 329373.33247649996 329373.33497950004 329373.3424895 329373.3499995 329373.36001249996 329373.3625155 329373.367522 329373.37002549996 329373.37252850004 329373.3750315 329373.380038 329373.38254150003 329373.385045 329373.3875485 329373.3900515 329373.392555 329373.3950585 329373.400065 329373.402568 329373.4050715 329373.40757449996 329373.41007750004 329373.412581 329373.4150845 329373.4175875 329373.42009050003 329373.422594 329373.4250975 329373.4276005 329373.4301035 329373.432607 329373.43511049997 329373.4376135 329373.44512299995 329373.4476265 329373.4501295 329373.452633 329373.4551365 329373.45763950003 329373.465149 329373.4676525 329373.4701555 329373.47265899996 329373.4751625 329373.4776655 329373.480169 329373.48267249996 329373.48517550004 329373.4876785 329373.490182 329373.4926855 329373.49518850003 329373.497692 329373.5001955 329373.5026985 329373.5052015 329373.507705 329373.51020849997 329373.5127115 329373.5152145 329373.517718 329373.52022149996 329373.52272450004 329373.5252275 329373.527731 329373.5302345
96,329373.53273750003,172.72499995306134,586,591,0.4894212160687572,0.5412391206626535,0.9466134833778558,0.992928013546492,3d gaze,-5.454450847033572,-7.225491255370926,134.8258539788778,329373.53273750003 329373.5352405 329373.537744 329373.545254 329373.54775699996 329373.5502605 329373.5527635 329373.5552665 329373.55777 329373.56528 329373.567783 329373.57028650003 329373.5727895 329373.57529249997 329373.577796 329373.5802995 329373.5828025 329373.58530599996 329373.5878095 329373.5903125 329373.592816 329373.59531949996 329373.59782250004 329373.6003255 329373.602829 329373.6053325 329373.60783550004 329373.6103385 329373.612842 329373.6153455 329373.6178485 329373.6203515 329373.62285499997 329373.6253585 329373.6278615 329373.6303645 329373.63286799996 329373.6353715 329373.6378745 329373.64538400003 329373.6478875 329373.65039049997 329373.652894 329373.6553975 329373.6579005 329373.662907 329373.6654105 329373.6679135 329373.6704165 329373.6779265 329373.68043 329373.6854365 329373.6954495 329373.69795299997 329373.700456 329373.7029595 329373.7054625
97,329374.0358935,210.2739999536425,601,607,0.4404178703527083,0.2769183515664347,0.9760154229330271,0.7542325866971403,3d gaze,-15.226444443719942,24.209519609548725,128.2558900908568,329374.0358935 329374.0409 329374.0459065 329374.053416 329374.05842250003 329374.08345499996 329374.0959715 329374.1034815 329374.1059845 329374.1134945 329374.115998 329374.118501 329374.1235075 329374.14103 329374.1435335 329374.1460365 329374.14853999997 329374.1560495 329374.15855299996 329374.1610565 329374.166063 329374.1785795 329374.2061155 329374.20861850004 329374.2161285 329374.2261415 329374.241161 329374.2461675
98,329374.2887225,155.2025000564754,608,613,0.41284613585276186,0.278410234551566,1.267796160138305,0.7234543518069084,3d gaze,-19.898549868826418,22.98277452541462,121.96227665326464,329374.2887225 329374.301239 329374.30874899996 329374.328775 329374.3337815 329374.3362845 329374.341291 329374.3437945 329374.34880100004 329374.35881400004 329374.361317 329374.3638205 329374.3663235 329374.406376 329374.4088795 329374.4264025 329374.43391200004 329374.4364155 329374.4389185 329374.443925
99,329374.4464285,142.6859999774024,613,617,0.4151435268343834,0.29337702373273605,0.5562513493101381,0.7404793031666519,3d gaze,-19.81724754210288,21.689918862722262,124.60373389327596,329374.4464285 329374.463951 329374.466454 329374.46895749995 329374.47146050003 329374.473964 329374.476467 329374.4789705 329374.48147400003 329374.488984 329374.4939905 329374.498997 329374.5140165 329374.51902300003 329374.5265325 329374.53404249996 329374.5415525 329374.54655900004 329374.5515655 329374.5715915 329374.5816045 329374.5891145
100,329374.691748,212.77750004082918,620,627,0.437284628676584,0.3067389365846124,0.5526212492492409,0.727725889169304,3d gaze,-16.04865261555315,20.935535861324503,130.29649478791188,329374.691748 329374.69425099995 329374.6992575 329374.701761 329374.70426449995 329374.7067675 329374.709271 329374.71177399997 329374.7142775 329374.7167805 329374.721787 329374.72429050005 329374.7267935 329374.73430350004 329374.736807 329374.7418135 329374.74682 329374.74932299997 329374.7518265 329374.756833 329374.75933599996 329374.7618395 329374.78687199997 329374.78937500005 329374.7918785 329374.79938850005 329374.80940150004 329374.816911 329374.8694795 329374.87198299996 329374.8794925 329374.881996 329374.8870025 329374.8895055 329374.892009 329374.9045255
101,329375.004077,160.2089999942109,630,634,0.42576786505588693,0.27523583699215554,0.49761172953462013,0.8605430333019913,3d gaze,-19.25621920493132,25.837607916080643,135.32913642402025,329375.004077 329375.009084 329375.01409 329375.019097 329375.024103 329375.02911 329375.034116 329375.039123 329375.044129 329375.049136 329375.064155 329375.069162 329375.094195 329375.109214 329375.114221 329375.124234 329375.12924 329375.14426 329375.149266 329375.154273 329375.159279 329375.164286
102,329375.19991049997,110.14350003097206,636,639,0.4512384530893842,0.2968668068351493,1.448080123134084,0.7294410794690954,3d gaze,-13.690475019782273,22.879364304392805,135.13914706829738,329375.19991049997 329375.2024135 329375.204917 329375.20992349996 329375.21493 329375.2174335 329375.21993649995 329375.224943 329375.2274465 329375.23996250005 329375.247472 329375.24997550005 329375.254982 329375.25998850004 329375.2624915 329375.27000150003 329375.272505 329375.28502149996 329375.29503449996 329375.302544 329375.310054
103,329375.559801,213.3559999638237,646,653,0.46968864178412256,0.30339667539159587,1.498593465967881,0.7224455843017358,3d gaze,-9.46251416661928,21.467145690069593,131.6338786857131,329375.559801 329375.59792900004 329375.6054385 329375.60794200003 329375.61294849997 329375.615452 329375.617955 329375.6229615 329375.62546500005 329375.627968 329375.6304715 329375.6329745 329375.6680205 329375.67052399996 329375.673027 329375.68053699995 329375.69055 329375.693053 329375.69805999997 329375.700563 329375.7030665 329375.73560849996 329375.740615 329375.743118 329375.74562149995 329375.7481245 329375.750628 329375.753131 329375.75563449995 329375.76314399997 329375.77315699996
104,329375.788177,117.6534999976866,653,657,0.4726173451490766,0.3029467128361897,0.8857040761994371,0.7227447502648896,3d gaze,-8.991982007190666,21.850894981081623,133.6967999011957,329375.788177 329375.7906805 329375.79568700003 329375.7981905 329375.823223 329375.825726 329375.83073249995 329375.833236 329375.835739 329375.8382425 329375.8407455 329375.843249 329375.845752 329375.853262 329375.8682815 329375.8782945 329375.89581749996 329375.8983205 329375.9033275 329375.9058305
105,329375.958399,182.73800000315532,658,664,0.48031838837804774,0.2967259744098717,1.3270340257097886,0.7333228474881603,3d gaze,-7.480957114200243,22.925294991040918,135.52278331699938,329375.958399 329375.96090249997 329375.9634055 329375.965909 329375.968412 329375.97091549996 329375.98092849995 329375.988438 329375.9909415 329375.99845149997 329376.0009545 329376.0034575 329376.0134705 329376.018477 329376.02098050003 329376.025987 329376.0485165 329376.0510195 329376.053523 329376.056026 329376.05852950003 329376.0610325 329376.063536 329376.066039 329376.0710455 329376.0835615 329376.08606500004 329376.088568 329376.0910715 329376.093575 329376.101085 329376.103588 329376.1060915 329376.1085945 329376.11109799996 329376.1136015 329376.1161045 329376.1186075 329376.1286205 329376.13112399995 329376.1361305 329376.13863349997 329376.141137
106,329376.20872500003,90.1174999307841,666,668,0.48850817840435495,0.2857310098886599,0.3752481033611059,0.7454861499636065,3d gaze,-5.654099942920733,23.875956301083022,133.12072076428237,329376.20872500003 329376.2112285 329376.216235 329376.2187385 329376.2212415 329376.22624800005 329376.2287515 329376.2312545 329376.233758 329376.23626100004 329376.243771 329376.24627400003 329376.2587905 329376.2663 329376.2688035 329376.27381 329376.276313 329376.2788165 329376.2813195 329376.29884249996
107,329376.38145,200.26100001996383,671,677,0.5065154453395395,0.26878931973576153,0.6353889505957183,0.7559820167542544,3d gaze,-1.8275987603855093,24.962559522242234,127.88250728897371,329376.38145 329376.3839535 329376.38645650004 329376.38896 329376.391463 329376.3939665 329376.39646950003 329376.4039795 329376.4139925 329376.416496 329376.4189995 329376.43151549995 329376.436522 329376.43902499997 329376.4415285 329376.446535 329376.4515415 329376.4540445 329376.456548 329376.45905149996 329376.464058 329376.466561 329376.4690645 329376.48658749997 329376.4890905 329376.491594 329376.501607 329376.50911700004 329376.51913000003 329376.521633 329376.5266395 329376.531646 329376.53414949996 329376.539156 329376.541659 329376.54666550003 329376.5591815 329376.56168499996 329376.5666915 329376.5691945 329376.5767045 329376.579208 329376.581711
108,329376.614254,207.77049998287112,678,684,0.522116515849011,0.26148301298765075,0.5237552986688617,0.7361603624051466,3d gaze,1.3046679958853313,25.827128514212262,127.77950774370238,329376.614254 329376.616757 329376.6192605 329376.62176350004 329376.624267 329376.62677 329376.6292735 329376.6317765 329376.63428 329376.63678299997 329376.6392865 329376.6417895 329376.6442925 329376.64679599996 329376.6492995 329376.6693255 329376.6718285 329376.674332 329376.67683500005 329376.6793385 329376.6818415 329376.684345 329376.68684800004 329376.6893515 329376.6918545 329376.694358 329376.699365 329376.701868 329376.7068745 329376.7093775 329376.714384 329376.7168875 329376.7193905 329376.72189399996 329376.729404 329376.731907 329376.73441050004 329376.7369135 329376.7394165 329376.7469265 329376.751933 329376.7544365 329376.76194600004 329376.764449 329376.7694555 329376.77195900003 329376.7744625 329376.7844755 329376.78697849996 329376.789482 329376.7919855 329376.7944885 329376.8019985 329376.804502 329376.807005 329376.80950850004 329376.8120115 329376.8145145 329376.817018 329376.81952150003 329376.8220245
109,329376.9146455,97.62699995189905,687,690,0.5111176635666246,0.6909578230491019,1.3811844616698605,0.8974892066922848,3d gaze,-0.9853296154639977,-26.8241481900775,140.2689058258241,329376.9146455 329376.9171485 329376.9196515 329376.92215500004 329376.9271615 329376.9296645 329376.932168 329376.9346715 329376.93717449997 329376.9396775 329376.942181 329376.9471875 329376.94969050004 329376.952194 329376.9546975 329376.9572005 329376.95970350003 329376.962207 329376.9672135 329376.9697165 329376.97222 329376.97472349997 329376.9772265 329376.9797295 329376.982233 329376.98473649996 329376.98723950004 329376.989743 329376.9922465 329376.9947495 329376.999756 329377.0022595 329377.0047625 329377.00726600003 329377.0097695 329377.01227249997
110,329377.0448145,212.77749998262152,691,697,0.6021402174484343,0.7899825206286626,1.2185067142554133,0.9534569527232418,3d gaze,20.56421968795357,-42.74021670138742,147.67542502466964,329377.0448145 329377.0523245 329377.0548275 329377.0823635 329377.09488 329377.09738299996 329377.0998865 329377.10239 329377.104893 329377.10739649995 329377.10989950004 329377.114906 329377.1174095 329377.1199125 329377.122416 329377.12491949997 329377.1274225 329377.1299255 329377.132429 329377.13493249996 329377.13743550004 329377.1399385 329377.142442 329377.1449455 329377.14744850004 329377.1499515 329377.152455 329377.1549585 329377.1574615 329377.1599645 329377.16246799997 329377.1674745 329377.1699775 329377.17248099996 329377.1749845 329377.1774875 329377.1799905 329377.182494 329377.18499750004 329377.1875005 329377.190004 329377.1925075 329377.1950105 329377.1975135 329377.20001699997 329377.2025205 329377.2050235 329377.207527 329377.21003049996 329377.21253350005 329377.2150365 329377.21754 329377.2200435 329377.22254650004 329377.230056 329377.23756599997 329377.245076 329377.2525855 329377.2550885 329377.257592
